Date created: 2021-10-22-22-24-36-956000000
Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,light
33651230,0.1864477,0.06910941,9.594491,-0.022800801,0.05226948,0.02311622,-31.620237,-44.291683,-24.03025,
33651240,0.1880447,0.10923368,9.6421995,-0.04091028,0.11085898,0.02498043,-32.390827,-43.271496,-24.061234,
33651250,0.23475653,0.19487204,10.332697,-0.03771449,0.1348274,0.040160436,-31.929531,-43.98532,-22.958138,
33651260,0.31081298,0.041561414,10.202143,-0.0014955301,0.034692634,0.04522044,-33.61973,-44.47176,-24.232666,
33651270,0.3257847,0.048747845,10.037455,-0.0022944775,-0.017505275,0.016192006,-33.61973,-44.47176,-24.232666,
33651280,0.40902758,0.018205486,9.89133,0.011287632,-0.03747897,-0.006178529,-32.699425,-42.974396,-23.608055,
33651290,0.3593214,0.03916593,9.708075,0.0064939465,-0.050528448,-0.021358533,-32.233036,-44.913826,-25.58593,
33651300,0.27547967,0.016408883,9.599081,-0.019072378,-0.022032648,-0.029880641,-31.620953,-43.269085,-24.661163,
33651310,0.20421417,0.037369315,9.73203,-0.026529223,0.025371578,-0.035473272,-32.697613,-44.30108,-23.592651,
33651320,0.10899389,0.08468002,9.902709,-0.029458698,0.055465274,-0.033609062,-31.004545,-44.28698,-24.324524,
33651330,0.020361204,0.12540315,9.995533,-0.018806063,0.07224318,-0.027217481,-33.00395,-44.034092,-25.151009,
33651340,-0.04371785,0.1283975,10.011703,-0.006555532,0.06878107,-0.017363794,-31.157402,-44.881268,-24.476204,
33651350,-0.016768709,0.08228455,10.016494,-0.0017618458,0.039486323,-0.012303794,-32.235397,-43.435097,-25.293587,
33651360,-0.013175499,0.090069845,9.886539,-0.009751323,-0.0060536927,-0.010439584,-31.619488,-44.591133,-24.336296,
33651370,0.0095815435,0.05892863,9.840426,-0.018806063,-0.031087384,-0.012570109,-32.853024,-42.400993,-24.547096,
