Date created: 2021-10-22-21-50-16-583000000
Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,light
31615327,,,,-0.021601545,0.049051225,0.042641334,,,,
31615329,0.9378295,-1.1453983,10.171001,,,,3.8678417,-1.7710352,-44.340355,
31615332,0.8899199,-1.1453983,10.115906,-0.0152099645,0.041061748,0.03731502,,,,
31615334,0.885129,-1.1813303,10.103929,,,,,,,
31615337,0.885129,-1.219658,10.089556,-0.01361207,0.03307227,0.02985817,,,,
31615339,0.9090837,-1.174144,10.053624,,,,3.253687,-1.651494,-45.59513,
31615342,0.8947109,-1.1430027,10.044042,,,,,,,
31615343,,,,-0.012546807,0.022952268,0.022401327,,,,
31615344,0.82284653,-1.1765393,10.015296,,,,,,,
31615347,0.8060781,-1.1382117,9.981759,,,,,,,
31615348,,,,-0.012546807,0.014962792,0.012813954,,,,
31615349,0.7773324,-1.1837258,9.93385,,,,2.638279,-2.2388878,-44.82981,
31615352,0.7581686,-1.1477937,9.873962,,,,,,,
31615353,,,,-0.0066878567,0.013897527,0.004291847,,,,
31615354,0.710259,-1.0855112,9.806889,,,,,,,
31615357,0.60725343,-1.0711384,9.797307,,,,,,,
31615358,,,,-0.0029594346,0.020289108,-0.0020997338,,,,
31615359,0.56892574,-1.0687429,9.761374,,,,2.637125,-1.644618,-44.5272,
31615362,0.52820265,-1.0567654,9.78533,,,,,,,
31615363,,,,-0.0029594346,0.031474378,-0.00689342,,,,
31615364,0.5018524,-1.0136468,9.816471,,,,,,,
31615367,0.44436085,-0.97531927,9.861985,,,,,,,
31615368,,,,-8.289082E-4,0.04265964,-0.008491315,,,,
31615369,0.4132197,-1.0160424,9.861985,,,,2.1767807,-1.3776503,-45.934624,
31615372,0.3557282,-1.0088558,9.821261,,,,,,,
31615373,,,,7.6898735E-4,0.04479017,-0.0036976296,,,,
31615374,0.35093725,-0.9968785,9.835635,,,,,,,
31615377,0.35093725,-1.0280197,9.814075,,,,,,,
31615378,,,,7.6898735E-4,0.04212701,0.0021613198,,,,
31615379,0.34854174,-1.0184379,9.747002,,,,3.09791,-1.4832573,-44.053307,
31615382,0.3605191,-1.0232288,9.701488,,,,,,,
31615383,,,,-0.004024699,0.04212701,0.011216059,,,,
31615384,0.37249655,-1.0304152,9.653579,,,,,,,
31615387,0.40603328,-1.0663474,9.687115,,,,,,,
31615388,,,,-0.012546807,0.041061748,0.017075008,,,,
31615389,0.43717444,-1.0256243,9.672743,,,,3.4068012,-1.4948015,-45.128853,
31615392,0.44196546,-1.0184379,9.660765,,,,,,,
31615393,,,,-0.022666808,0.04319227,0.017075008,,,,
31615394,0.46352476,-1.0399971,9.723048,,,,,,,
31615397,0.4874795,-1.0543699,9.71586,,,,,,,
31615398,,,,-0.029591022,0.050649118,0.017075008,,,,
31615399,0.46831566,-1.0184379,9.749398,,,,2.1778965,-2.6950674,-45.30027,
31615402,0.46352476,-1.0256243,9.768562,,,,,,,
31615403,,,,-0.030123653,0.06289964,0.017075008,,,,
31615404,0.46352476,-1.0471836,9.85959,,,,,,,
31615407,0.47550213,-1.0831157,9.871567,,,,,,,
31615408,,,,-0.03118892,0.07461755,0.016542377,,,,
31615409,0.49706143,-1.0567654,9.8931265,,,,4.1753216,-0.7507162,-45.42788,
31615412,0.49227053,-1.0543699,9.93385,,,,,,,
31615413,,,,-0.037580498,0.081541754,0.015477113,,,,
31615414,0.544971,-1.0447881,9.9602,,,,,,,
31615417,0.5832986,-1.0639518,9.984155,,,,,,,
31615418,,,,-0.039711025,0.07941123,0.016009746,,,,
31615419,0.55215746,-1.0639518,9.972177,,,,3.4053898,-0.4629383,-45.14083,
31615422,0.5329936,-1.0639518,10.012901,,,,,,,
31615423,,,,-0.039711025,0.078878604,0.016542377,,,,
31615424,0.5425755,-1.0471836,10.063206,,,,,,,
31615427,0.54976195,-1.059161,10.070392,,,,,,,
31615428,,,,-0.039711025,0.0772807,0.015477113,,,,
31615429,0.55215746,-1.0663474,10.137465,,,,1.8674049,-0.6360092,-45.33184,
31615432,0.5809032,-1.0567654,10.159025,,,,,,,
31615433,,,,-0.037580498,0.07515018,0.016009746,,,,
31615435,0.5210162,-1.0304152,10.118301,,,,,,,
31615437,0.5545529,-1.0543699,10.175793,,,,,,,
31615438,,,,-0.037580498,0.0772807,0.019205535,,,,
31615439,,,,,,,3.1014996,-2.1099539,-46.52221,
31615440,0.5377846,-1.0304152,10.1901655,,,,,,,
31615442,0.52820265,-1.0088558,10.245262,,,,,,,
31615443,,,,-0.033852078,0.07142176,0.023466589,,,,
31615445,0.56413484,-0.9968785,10.264426,,,,,,,
31615447,0.53538907,-1.0016695,10.288381,,,,,,,
31615448,,,,-0.027993126,0.06769333,0.026662381,,,,
31615449,,,,,,,3.098606,-1.4925222,-44.67225,
31615450,0.5545529,-0.9872966,10.259635,,,,,,,
31615452,0.59527606,-0.9537598,10.293171,,,,,,,
31615453,,,,-0.020536283,0.059703857,0.030923435,,,,
31615455,0.6192308,-0.9849011,10.297962,,,,,,,
31615457,0.6144399,-0.999274,10.242866,,,,,,,
31615458,,,,-0.008818385,0.050649118,0.036249753,,,,
31615459,,,,,,,2.790329,-1.054965,-44.68499,
31615460,0.6336037,-0.994483,10.281194,,,,,,,
