Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,light,1_mag_acc
4882,,,,0.34232077,-0.36028707,0.084125854,,,,,
4884,0.36770558,0.32303014,9.821261,,,,,,,,9.833449216578716
4886,0.36291462,0.27272508,9.895522,,,,,,,,9.905929620341281
4887,,,,0.29385126,-0.31820917,0.08039743,13.388008,5.5558944,-37.069237,,
4889,0.40363777,0.33261204,9.900312,,,,,,,,9.91411780825039
4891,0.36770558,0.33500752,9.943432,,,,,,,,9.955866480153482
4892,,,,0.23739232,-0.25589126,0.081462696,,,,,
4894,0.2886548,0.27991152,9.967386,,,,,,,,9.975492756029034
4897,0.22397688,0.24158387,10.036855,0.18732494,-0.18025756,0.08306059,12.007265,3.892537,-38.477196,,10.042260039455446
4899,0.2551181,0.19846526,10.101533,,,,,,,,10.10670285773078
4901,,,,,,,,,,157.0,
4902,0.23355877,0.16732404,10.075183,0.12607229,-0.09450386,0.09424585,,,,,10.07927872007193
4904,0.19044018,0.13618281,10.18777,,,,,,,,10.19045979300237
4907,0.08983007,0.12660089,10.221307,0.0696133,0.001369862,0.1118227,14.469759,2.6124735,-37.782066,,10.22248570627878
4909,0.0059883296,0.093064204,10.250052,,,,,,,,10.250476223515742
4912,-0.0682715,0.10504159,10.360245,0.020611184,0.11215727,0.13472587,,,,,10.361002422225708
4914,-0.15690422,0.15534665,10.503974,,,,,,,,10.506294366169074
4917,-0.32219222,0.21283811,10.681239,,,,14.158058,5.555986,-37.823906,,10.688216617510045
4918,,,,-0.016140407,0.23945627,0.16987957,,,,,
4919,-0.42519778,0.26314318,10.877667,,,,,,,,10.889154092407107
4922,-0.5377853,0.30626178,11.143566,,,,,,,,11.160737990972677
4923,,,,-0.033184625,0.3608963,0.21035959,,,,,
4924,-0.66714114,0.42124474,11.375928,,,,,,,,11.403256652940957
4927,-0.73181903,0.49790007,11.665781,,,,14.005486,4.379011,-37.50454,,11.699312369209448
4928,,,,-0.035315152,0.4429216,0.25297013,,,,,
4929,-0.7941015,0.507482,11.948447,,,,,,,,11.985554675710059
4932,-0.79889244,0.5290413,12.128108,,,,,,,,12.165899781251646
4933,,,,-0.021999355,0.4716837,0.28865647,,,,,
4934,-0.76296026,0.5865328,12.31735,,,,,,,,12.354887296382557
4937,-0.75577384,0.63923335,12.530548,,,,15.23707,4.2410135,-38.09137,,12.569584183786056
4938,,,,0.006762759,0.45091107,0.30836385,,,,,
4939,-0.7605648,0.6991203,12.700626,,,,,,,,12.742571514445077
4942,-0.7437964,0.7661936,12.86352,,,,,,,,12.907766364004807
4943,,,,0.051503826,0.38486475,0.31475544,,,,,
4944,-0.681514,0.787753,12.925802,,,,,,,,12.967705019177794
4947,-0.5401808,0.7614027,12.961735,,,,15.851408,4.987397,-38.084732,,12.995310830391126
4948,,,,0.097310156,0.2735447,0.31209224,,,,,
4949,-0.43717518,0.68714285,12.949757,,,,,,,,12.975341760175844
4951,,,,,,,,,,145.0,
4952,-0.23835048,0.5649735,12.818006,,,,,,,,12.832664720277489
4953,,,,0.13885544,0.12547307,0.29771122,,,,,
4954,-0.039525762,0.41405833,12.755723,,,,,,,,12.76250272631638
4957,0.19523114,0.17451046,12.71979,,,,14.774153,5.2658734,-38.114754,,12.722485085185799
4958,,,,0.1681502,-0.043371208,0.27001438,,,,,
4959,0.49227053,-0.029105216,12.405984,,,,,,,,12.41578094187236
4962,0.765355,-0.24948928,12.053848,,,,,,,,12.080698025526667
4963,,,,0.17400914,-0.22020495,0.21834905,,,,,
4964,1.0049028,-0.40040436,11.749621,,,,,,,,11.799311290604882
4967,1.2276824,-0.5561105,11.478932,,,,14.005594,3.7986403,-36.87876,,11.557782781489884
4968,,,,0.14471439,-0.35868922,0.1384543,,,,,
4969,1.3570383,-0.723794,11.172312,,,,,,,,11.277676450734296
4972,1.4744166,-0.80044925,10.98786,,,,,,,,11.115200884004802
4973,,,,0.08612489,-0.44976923,0.05110269,,,,,
4974,1.4768121,-0.87950015,10.729149,,,,,,,,10.86596211831964
4977,1.5151397,-0.92022324,10.525533,,,,14.464861,5.5722365,-37.04264,,10.673767097704594
4978,,,,0.0035669683,-0.48545557,-0.032520495,,,,,
4979,1.5151397,-0.96334183,10.446482,,,,,,,,10.5996538607762
4982,1.5079534,-1.0615565,10.324313,,,,,,,,10.487719703597767
4983,,,,-0.089110956,-0.46521556,-0.11081737,,,,,
4984,1.4097388,-1.0687429,10.336289,,,,,,,,10.486584055928168
4987,1.3498517,-1.0903022,10.374618,,,,14.464861,5.5722365,-37.04264,,10.518724121548285
4988,,,,-0.18711518,-0.40769133,-0.17739634,,,,,
4989,1.1677954,-1.1070704,10.456064,,,,,,,,10.579159954311747
4992,0.9833436,-1.0687429,10.5997925,,,,,,,,10.698821293255515
4993,,,,-0.27872786,-0.3267313,-0.23172477,,,,,
4994,0.74140024,-1.0831157,10.729149,,,,,,,,10.809137440131822
4997,0.5401801,-1.0950931,10.789036,,,,14.6176605,6.456709,-37.20385,,10.857915142761046
4998,,,,-0.35915527,-0.2329881,-0.26474792,,,,,
4999,0.38686943,-1.0519744,10.96151,,,,,,,,11.01866686919175
5002,0.18564922,-1.0088558,11.1675205,,,,,,,133.0,11.21453386351838
5003,,,,-0.40922266,-0.11421123,-0.2780637,,,,,
5004,0.022756696,-0.994483,11.399883,,,,,,,,11.4432008947755
5007,-0.10659915,-1.0304152,11.550797,,,,14.311264,6.1456404,-37.98169,,11.597156125463723
5008,,,,-0.42466897,0.026936186,-0.26687846,,,,,
5010,-0.25272334,-1.0399971,11.706504,,,,,,,,11.75532640791421
5012,-0.3701018,-1.0543699,11.8741865,,,,,,,,11.92664983409723
5013,,,,-0.41135317,0.17607309,-0.23012687,,,,,
5015,-0.4587345,-1.0950931,11.938865,,,,,,,,11.997756612274767
5017,-0.55694914,-1.0950931,11.984379,,,,14.004288,6.131706,-38.608223,,12.047188935924238
5018,,,,-0.37779737,0.31775314,-0.18272264,,,,,
5020,-0.65516376,-1.0687429,12.022707,,,,,,,,12.087883791076367
5022,-0.7246326,-1.0831157,12.1185255,,,,,,,,12.188391703531664
5023,,,,-0.33199105,0.43599737,-0.13052474,,,,,
5025,-0.8132653,-1.0903022,12.19039,,,,,,,,12.26604123943862
5027,-0.89471155,-1.0663474,12.168831,,,,15.237694,5.5352674,-40.27305,,12.24818572041391
5028,,,,-0.27819523,0.5238816,-0.07832683,,,,,
5030,-0.98573977,-1.0328107,12.228718,,,,,,,,12.311779918424392
5032,-1.0743725,-1.0423926,12.243091,,,,,,,,12.334266732788455
5033,,,,-0.2174752,0.5707532,-0.023465758,,,,,
5035,-1.1414459,-1.0567654,12.276628,,,,,,,,12.374782701269869
5037,-1.2061238,-0.999274,12.322142,,,,15.541174,6.608861,-37.801697,,12.421290859494693
5038,,,,-0.15249412,0.5691553,0.03352584,,,,,
5040,-1.2492424,-0.97292376,12.350888,,,,,,,,12.451972598960948
5042,-1.2348695,-0.9537598,12.360469,,,,,,,,12.4585614875108
5043,,,,-0.08005622,0.5121637,0.088919535,,,,,
5045,-1.2324741,-0.92740965,12.429938,,,,,,,,12.52527204295092
5047,-1.182169,-0.88429093,12.432334,,,,13.695433,6.866399,-38.469643,,12.519681412919311
5048,,,,-0.006553035,0.40350685,0.13525851,,,,,
5050,-1.1174911,-0.8675227,12.314955,,,,,,,,12.395946863617134
5052,-1.0072991,-0.829195,12.226323,,,,,,,120.0,12.29573868969306
5053,,,,0.06481962,0.2666205,0.16828167,,,,,
5055,-0.8803387,-0.8220086,12.073011,,,,,,,,12.13294230478793
5057,-0.78691506,-0.8220086,11.931679,,,,15.693974,7.4933333,-37.962906,,11.98582067316084
5058,,,,0.13619228,0.117483586,0.18585852,,,,,
5060,-0.65995467,-0.80763566,11.780764,,,,,,,,11.826843025484632
5062,-0.5305989,-0.83638144,11.579543,,,,,,,,11.621827962704776
5063,,,,0.19478178,-0.031120675,0.18905433,,,,,
5065,-0.3581244,-0.8220086,11.397487,,,,,,,,11.432701392913152
5067,-0.235955,-0.8267995,11.169917,,,,15.388269,7.1729994,-39.35968,,11.20296023210447
5068,,,,0.2336639,-0.17067018,0.17573853,,,,,
5070,-0.1473223,-0.89626837,10.954324,,,,,,,,10.991915899792708
5072,-0.06348054,-0.8699181,10.745916,,,,,,,,10.781256789387882
5073,,,,0.26455653,-0.2798597,0.14857431,,,,,
5075,-0.029943839,-0.83877695,10.58542,,,,,,,,10.618642096885333
5077,-0.01796645,-0.8196131,10.422527,,,,15.9977,10.010905,-37.520203,,10.454719388522403
5078,,,,0.29491654,-0.35922185,0.118746914,,,,,
5080,-0.02036193,-0.80763566,10.1901655,,,,,,,,10.22214081711298
5082,-0.03713028,-0.80044925,9.955409,,,,,,,,9.987605619806953
5083,,,,0.3140913,-0.41461554,0.09318059,,,,,
5085,-0.058689594,-0.6950482,9.794911,,,,,,,,9.819715778304795
5087,-0.07066698,-0.6830708,9.643997,,,,14.769173,8.660914,-37.844666,,9.668415468725161
5088,,,,0.32527655,-0.4508345,0.069744796,,,,,
5090,-0.08264437,-0.66390705,9.497873,,,,,,,,9.52140715372793
5092,-0.16409063,-0.5920427,9.323003,,,,,,,,9.343223492536508
5093,,,,0.31995022,-0.4710745,0.051635325,,,,,
5095,-0.180859,-0.57527435,9.088245,,,,,,,,9.108229670779824
5097,-0.2503279,-0.5249692,8.894212,,,,13.69437,7.893629,-38.7911,,8.913207268958297
5098,,,,0.30184072,-0.48012924,0.038319528,,,,,
5100,-0.2575143,-0.47226873,8.678618,,,,,,,,8.695272379745461
5102,-0.31261033,-0.40759084,8.518122,,,,,,,107.0,8.533595837521169
5103,,,,0.26721966,-0.46468294,0.025536364,,,,,
5105,-0.38207918,-0.38363603,8.357625,,,,,,,,8.37514517748371
5107,-0.44196618,-0.3524948,8.249828,,,,15.385588,8.511263,-38.601418,,8.269174609226416
5108,,,,0.21981548,-0.4204745,0.0154163595,,,,,
5110,-0.4898757,-0.28781685,8.151613,,,,,,,,8.171389798703975
5112,-0.5018531,-0.31895813,8.0438175,,,,,,,,8.065766596919287
5113,,,,0.16761756,-0.35549343,0.011155306,,,,,
5115,-0.4802938,-0.28542146,8.000699,,,,,,,,8.020182792975978
5117,,,,,,,15.081953,6.4266524,-39.668182,,
5118,-0.46592093,-0.30458525,7.962371,0.11222384,-0.28412077,0.011687938,,,,,7.981804710037112
5120,-0.4707119,-0.3141671,7.866552,,,,,,,,7.886882212143657
5123,-0.46831644,-0.3740541,7.8378057,0.054166984,-0.21647651,0.012753202,,,,,7.860689215880091
5125,-0.46352547,-0.43633655,7.7539644,,,,,,,,7.780052015422004
5127,,,,,,,14.15694,6.873402,-38.458244,,
5128,-0.46592093,-0.5010145,7.6940775,-0.01454251,-0.1589523,0.012753202,,,,,7.724436964480231
5130,-0.47789833,-0.608811,7.6365857,,,,,,,,7.675707055443315
5133,-0.47310737,-0.6782799,7.586281,-0.09230675,-0.10941754,0.016481625,,,,,7.631222288549412
5135,-0.4946667,-0.7213985,7.5455575,,,,,,,,7.59608773815162
5137,,,,,,,14.003397,7.156621,-39.084404,,
5138,-0.56413555,-0.7693081,7.512021,,,,,,,,7.572353886074026
5139,,,,-0.17752782,-0.068404905,0.019677414,,,,,
5140,-0.5545536,-0.8339859,7.468902,,,,,,,,7.535752070117207
5143,-0.60006773,-0.83877695,7.4904613,,,,,,,,7.561126803541674
5144,,,,-0.27286893,-0.043371208,0.02713426,,,,,
5145,-0.626418,-0.8603362,7.5455575,,,,,,,,7.620237258350995
5147,,,,,,,14.003481,6.721342,-38.615067,,
5148,-0.6336044,-0.85554516,7.6461673,,,,,,,,7.719927877648086
5149,,,,-0.3719384,-0.031120675,0.04151532,,,,,
5150,-0.6336044,-0.85554516,7.7204275,,,,,,,,7.79348528190405
5152,,,,,,,,,,92.0,
5153,-0.63839537,-0.79326284,7.83541,,,,,,,,7.901295112186502
5154,,,,-0.46301845,-0.03378384,0.06069006,,,,,
5155,-0.64318633,-0.79565835,7.9336247,,,,,,,,7.999322580411024
5157,,,,,,,14.464357,7.315666,-38.76525,,
5158,-0.57132196,-0.7812855,8.051003,,,,,,,,8.108974356877539
5159,,,,-0.5471743,-0.042838577,0.081462696,,,,,
5160,-0.47789833,-0.77889,8.223478,,,,,,,,8.274094927084219
5163,-0.40603396,-0.75972605,8.4270935,,,,,,,,8.471006557987316
5164,,,,-0.61162275,-0.048697527,0.10276797,,,,,
5165,-0.35093796,-0.74774873,8.589987,,,,,,,,8.629609624725477
5167,,,,,,,15.382923,8.836192,-36.593315,,
5168,-0.22876856,-0.7764945,8.800788,,,,,,,,8.837938005186432
5169,,,,-0.65316796,-0.048697527,0.11235534,,,,,
5170,-0.116181076,-0.79565835,9.088245,,,,,,,,9.123747444573981
5173,0.046711475,-0.80284476,9.284675,,,,,,,,9.319438369675565
5174,,,,-0.66914696,-0.04124068,0.11288796,,,,,
5175,0.12336677,-0.8244041,9.471521,,,,,,,,9.508131863488119
5177,,,,,,,14.774179,7.870595,-41.394966,,
5178,0.24553618,-0.8267995,9.763771,,,,,,,,9.801791140874725
5179,,,,-0.6542333,-0.02366383,0.1001048,,,,,
5180,0.32698244,-0.8148221,9.861985,,,,,,,,9.900989885407508
5183,0.37010103,-0.84596336,10.022482,,,,,,,,10.064927929160424
5184,,,,-0.6057638,0.009359339,0.078266904,,,,,
5185,0.3964513,-0.89626837,10.137465,,,,,,,,10.184727156412151
5187,,,,,,,14.310211,8.041112,-39.396545,,
5188,0.41801065,-0.85554516,10.206934,,,,,,,,10.251253196788618
5189,,,,-0.5295974,0.051437244,0.053233214,,,,,
5190,0.43717444,-0.8699181,10.333895,,,,,,,,10.379656297908998
5193,0.45873374,-0.85554516,10.422527,,,,,,,,10.467638856530293
5194,,,,-0.43319106,0.09671094,0.026601626,,,,,
5195,0.46831566,-0.8172176,10.448878,,,,,,,,10.491244712713312
5197,,,,,,,15.847948,9.520018,-40.613533,,
5198,0.46831566,-0.8267995,10.432109,,,,,,,,10.47529546879144
5199,,,,-0.32506683,0.13239728,0.0005026711,,,,,
5200,0.44196546,-0.8052403,10.405759,,,,,,,,10.44622256007683
5202,,,,,,,,,,50.0,
5203,0.3964513,-0.7812855,10.333895,,,,,,,,10.370967483162163
5204,,,,-0.21800782,0.1595615,-0.025596285,,,,,
5205,0.374892,-0.75733066,10.149443,,,,,,,,10.184561205593937
5207,,,,,,,15.230562,8.380049,-37.365646,,
5208,0.32219148,-0.71900296,9.991341,,,,,,,,10.022358384360158
5209,,,,-0.115209915,0.18832362,-0.052760504,,,,,
5210,0.25272262,-0.6854663,9.799703,,,,,,,,9.826897356709509
5213,0.09701651,-0.63276577,9.593692,,,,,,,,9.615026308531885
5214,,,,-0.025195146,0.21602045,-0.072467886,,,,,
5215,0.046711475,-0.5609014,9.3780985,,,,,,,,9.394973327163887
5217,,,,,,,13.692156,9.515129,-38.80993,,
5218,-0.05150315,-0.50341,9.227184,,,,,,,,9.241049657501897
5219,,,,0.04457961,0.24211943,-0.08418578,,,,,
5220,-0.116181076,-0.47226873,9.090641,,,,,,,,9.103641556357397
5223,-0.1688816,-0.4411275,8.843906,,,,,,,,8.856511040071638
5224,,,,0.09464699,0.25863102,-0.09217526,,,,,
