Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,light,5_mag_acc
6310,0.20002209,-0.92022324,8.089331,0.13033333,-0.091308065,0.1666838,,,,,8.143960687250711
6315,0.30901638,-0.88429105,8.130054,0.039253294,-0.1019607,0.16774905,21.69812,6.510826,-40.587936,,8.18384016383106
6320,0.42879027,-0.84955657,8.248631,-0.054489892,-0.118472286,0.16774905,,,,,8.303343955024255
6325,0.53419137,-0.87470907,8.312111,-0.1317215,-0.12539649,0.16508588,22.471199,5.1680217,-42.41033,,8.375062128321423
6330,0.5868919,-0.851952,8.477398,-0.19297414,-0.10941754,0.15603115,,,,,8.54028929035742
6335,0.5856941,-0.8663249,8.647478,-0.23718257,-0.066807,0.14165008,22.166912,3.8158245,-43.795128,,8.710478297522979
6340,0.64917433,-0.8998616,8.919365,-0.2643468,-0.010880668,0.1283343,,,,,8.988117167299864
6345,0.6611517,-0.8950707,9.198438,-0.27393416,0.04344777,0.11075744,22.779358,4.4425945,-41.92997,,9.265502402366284
6350,0.6359992,-0.8088334,9.349353,-0.26487944,0.08552568,0.091050066,,,,,9.405801824935779
6355,0.61324215,-0.7273872,9.409239,-0.24676995,0.12334254,0.0681469,21.085941,4.433128,-40.888634,,9.457216114289736
6360,0.5485642,-0.67109346,9.4307995,-0.20948572,0.16488782,0.048439533,,,,,9.47054741410319
6365,0.48747954,-0.6387545,9.458347,-0.15782045,0.218151,0.038852163,21.702019,5.1563487,-42.42933,,9.492416530346626
6370,0.48747948,-0.69265276,9.421217,-0.10029623,0.26235944,0.036721632,,,,,9.459214230074593
6375,0.4503496,-0.6782799,9.484697,-0.04703305,0.2820668,0.031395316,21.703323,4.704857,-43.04313,,9.519577488879072
6380,0.31620276,-0.6327658,9.452358,0.008893286,0.2735447,0.02713426,,,,,9.478789400722292
6385,0.19882435,-0.49742126,9.30863,0.06908067,0.24904364,0.027666891,24.316013,5.212251,-41.28161,,9.324030861647387
6390,0.18924244,-0.4890371,9.176878,0.12820281,0.22241205,0.034058474,,,,,9.191847464637213
6395,0.16408992,-0.4495117,9.023568,0.18945546,0.19151941,0.045776367,21.549706,3.54178,-41.795372,,9.036247325129303
6400,0.18085827,-0.38243827,8.748088,0.2453818,0.15370256,0.051635325,,,,,8.758311047224343
6405,0.16169444,-0.2938056,8.484585,0.28852496,0.11055937,0.052167952,23.087875,4.5807753,-42.852486,,8.491210128405918
6410,0.114982605,-0.16205426,8.2618065,0.32580918,0.07593831,0.054298483,,,,,8.264195618817297
6415,0.16888088,-0.090189904,8.089331,0.35670182,0.039719343,0.05589638,23.08847,3.270308,-41.753944,,8.091596319514098
6420,0.18924244,-0.037489384,7.9731507,0.37800708,0.00669618,0.05696164,,,,,7.975484326354127
6425,0.20720854,-0.044675827,7.843795,0.38865975,-0.028457515,0.054298483,22.320965,2.6574163,-42.539772,,7.846658608005835
6430,0.21439497,0.041561402,7.6952753,0.3966492,-0.06733964,0.045776367,,,,,7.698373496790578
6435,0.17846277,0.06671393,7.706054,0.39079025,-0.113678604,0.032460578,24.318779,3.4387097,-41.570534,,7.708408912327376
6440,0.114982605,0.11462351,7.703659,0.3828008,-0.16374597,0.017014256,,,,,7.705369656076099
6445,0.06347981,0.22601324,7.64497,0.37587658,-0.21594389,0.0036984617,23.08868,3.9911394,-42.845634,,7.64857359066597
6450,-0.08503985,0.3158437,7.579094,0.36043024,-0.26388073,-0.0032257512,,,,,7.586148883310538
6455,-0.15450874,0.3865103,7.5192075,0.34498394,-0.30223024,-0.006421542,23.860252,2.378996,-42.962547,,7.530720057922664
6460,-0.17247482,0.4463973,7.50723,0.3263418,-0.3267313,-0.0005625924,,,,,7.5224677058716125
6465,-0.1473223,0.45717695,7.48088,0.30184072,-0.33738393,0.011687938,24.321812,2.0958138,-42.638252,,7.4962844261733155
6470,-0.10540142,0.4871204,7.460518,0.27947024,-0.3283292,0.025003733,,,,,7.47714682026227
6475,-0.05030541,0.52784353,7.4712977,0.25923023,-0.3000997,0.035656363,24.321812,2.0958138,-42.638252,,7.490089368523143
6480,-0.03233932,0.6272559,7.583885,0.24058811,-0.2612176,0.04524374,,,,,7.609849373603126
6485,-0.06946924,0.7374479,7.785105,0.22141336,-0.224466,0.05696164,23.092854,1.1857347,-43.12258,,7.820263118434417
6490,-0.08024889,0.760205,7.9503937,0.20170599,-0.20049757,0.069744796,,,,,7.987059002622362
6495,-0.09342403,0.8308716,8.239049,0.18572704,-0.18984494,0.08252796,23.090687,1.6488075,-41.735115,,8.281364868756176
6500,-0.058689594,0.8907585,8.424698,0.1734765,-0.19623652,0.09690902,,,,,8.47186116298952
6505,-0.031141587,0.8835721,8.597173,0.17028072,-0.21541126,0.11288796,23.861301,0.48352528,-41.54769,,8.642514278048274
6510,0.088632345,0.85362864,8.776834,0.1681502,-0.24417338,0.12726903,,,,,8.8186933618969
6515,0.11737807,0.7602049,8.984042,0.16655229,-0.28412077,0.14697641,22.324894,1.1578474,-44.22471,,9.016911874864086
6520,0.17966054,0.75062305,9.351748,0.15749757,-0.34537342,0.15549852,,,,,9.383544294579123
6525,0.32099375,0.79014844,9.749397,0.1479102,-0.41674608,0.153368,23.709335,1.6141367,-44.659843,,9.786629318022753
6530,0.51742303,0.8416512,10.155432,0.15270388,-0.47054186,0.13898693,,,,,10.203377011610412
6535,0.79769397,0.805719,10.616561,0.17241125,-0.4945103,0.11821429,21.093971,1.4316721,-44.41326,,10.676931499426995
6540,1.0935357,0.63803554,10.959114,0.21821758,-0.48971662,0.094778486,,,,,11.032002961496772
6545,1.3893771,0.41645378,11.232199,0.28213337,-0.45988923,0.06441848,21.554302,2.1780376,-44.2557,,11.325462324006102
6550,1.5702358,0.23918839,11.325623,0.36096287,-0.41195238,0.02180794,,,,,11.436458712890168
6555,1.6385069,0.14935794,11.313645,0.44032502,-0.3501671,-0.025596285,22.32698,1.1300516,-46.08152,,11.432653928183676
6560,1.5378969,0.0930642,11.162731,0.5202198,-0.27293548,-0.07300051,,,,,11.268555861276647
6565,1.3905749,0.20205846,10.918391,0.5889293,-0.18984494,-0.12306789,21.559822,0.5125284,-47.17678,,11.008441679122825
6570,1.1749818,0.34339172,10.731544,0.64538825,-0.108884916,-0.16408055,,,,,10.801135899877929
6575,0.90788597,0.5146684,10.518347,0.68373775,-0.043371208,-0.19603844,21.401646,1.4363413,-44.405663,,10.569993571847165
6580,0.7030726,0.66199034,10.266821,0.70504296,0.013620393,-0.2173437,,,,,10.312136332359318
6585,0.53179586,0.7158886,9.948222,0.7077061,0.057828825,-0.22746372,20.946426,-1.5489559,-46.39434,,9.988114150609569
6590,0.3162028,0.69313157,9.670347,0.69172716,0.088188834,-0.23225741,,,,,9.700310648864164
6595,0.21679044,0.68354964,9.343364,0.6634977,0.10629831,-0.23012687,22.021313,-1.2169485,-44.978584,,9.370842493699033
6600,0.1173781,0.73984337,9.063093,0.61875665,0.11801621,-0.22160476,,,,,9.093998051305134
6605,0.06827076,0.81410325,8.978053,0.56016713,0.12813623,-0.21414793,21.09954,-1.3922625,-45.928062,,9.015146181240796
6610,0.074259475,0.84165126,8.9002,0.49465343,0.13186465,-0.19976686,,,,,8.940215397465929
6615,0.10420294,0.8476399,8.933737,0.42115027,0.12334254,-0.18591845,23.10114,-2.2533169,-46.33259,,8.974464242390498
6620,0.15929897,0.82128966,8.996019,0.3444513,0.10576568,-0.18112476,,,,,9.034835400594025
6625,0.21080174,0.81170774,9.185263,0.26935023,0.0876562,-0.18112476,20.795998,-3.043912,-47.618904,,9.223468068353245
6630,0.20361531,0.842849,9.460743,0.2001081,0.07007936,-0.1869837,,,,,9.500395346685126
6635,0.18804468,0.89195627,9.800901,0.14364913,0.050904613,-0.19603844,22.025036,-2.569109,-46.66523,,9.843201064748683
6640,0.13414642,0.9230975,10.210527,0.10103858,0.02853408,-0.20296265,,,,,10.253046663028218
6645,0.14732155,0.81769645,10.677645,0.0696133,0.010424603,-0.20828897,19.868828,-1.2658472,-46.114906,,10.709922215845548
6650,0.20601079,0.69073606,11.127995,0.053101722,-0.008217509,-0.20988688,,,,,11.151315145318321
6655,0.23954748,0.5601825,11.569962,0.053634353,-0.02632699,-0.21308266,21.252937,-1.8182573,-44.99073,,11.5859918915009
6660,0.324587,0.50987744,11.855023,0.073874354,-0.031653307,-0.22053951,,,,,11.870421309074036
6665,0.35093725,0.50987744,12.116131,0.117550164,-0.00235856,-0.238649,22.330044,-2.2395105,-44.64953,,12.131931518370003
6670,0.24553618,0.6356401,12.4503,0.17134598,0.046110928,-0.26048687,,,,,12.468933251983387
6675,0.103005216,0.73385465,12.600018,0.22567444,0.09511305,-0.27007425,22.639221,-2.8337421,-45.25402,,12.621790931645709
6680,-0.061085075,0.85961735,12.667091,0.28532916,0.14997414,-0.26741108,,,,,12.696372228990837
6685,-0.21918665,0.9997528,12.611994,0.34338602,0.21708573,-0.24610583,23.716946,-2.8289814,-46.00109,,12.65345569813567
6690,-0.31021482,1.0704194,12.559295,0.40037763,0.28259942,-0.20882161,,,,,12.608644725880295
6695,-0.2970397,1.0356851,12.416763,0.4520429,0.3321342,-0.16301528,21.562424,-3.1402702,-44.96772,,12.463421665333605
6700,-0.13414717,0.9266907,12.1975765,0.4903924,0.36515734,-0.12040474,,,,,12.233463270474054
6705,0.06587528,0.68953836,11.886164,0.5138282,0.37048367,-0.083653145,21.254848,-1.8437366,-46.692787,11.0,11.906330137255669
6710,0.32338923,0.4907136,11.5903225,0.51808923,0.3459826,-0.06181524,,,,,11.605212453260439
6715,0.5533552,0.2906912,11.229803,0.5085019,0.28419733,-0.05595629,22.641792,-3.5916338,-46.638054,,11.247185371013208
6720,0.765355,0.17690594,10.787838,0.4738808,0.18832362,-0.06394576,,,,,10.816400172972351
6725,1.0444283,0.073900364,10.361443,0.40250814,0.06155725,-0.07832683,20.025948,-3.0440035,-46.864235,,10.41421109733662
6730,1.3893771,-0.044675827,9.964991,0.2997102,-0.07959017,-0.0980342,,,,,10.061481515443118
6735,1.7834333,-0.2674553,9.586506,0.17081337,-0.21434599,-0.13585106,20.951004,-4.6491785,-46.66787,,9.754653451613901
6740,2.199049,-0.48065287,9.349353,0.024339607,-0.30968708,-0.19231002,,,,,9.616508992584016
6745,2.5332181,-0.7645171,9.214008,-0.1370478,-0.3549608,-0.26048687,23.10376,-4.169634,-46.31034,,9.586429145538187
6750,2.7847435,-1.0328107,9.156517,-0.2893805,-0.35176498,-0.34411004,,,,,9.626177739586762
6755,2.9296699,-1.3058953,9.36133,-0.4353216,-0.29903442,-0.4421143,20.795128,-3.0323305,-46.845238,,9.895596375480768
6760,2.8973308,-1.5418499,9.633217,-0.5652838,-0.20422599,-0.5411838,,,,,10.176968932243414
6765,2.6230488,-1.6783922,10.205736,-0.66808164,-0.082785964,-0.6386555,23.256157,-2.990344,-46.474983,,10.670259260481831
6770,2.1511393,-1.6939627,10.853714,-0.7319975,0.0423825,-0.7180176,,,,,11.193749037332925
6775,1.6385069,-1.6915672,11.356764,-0.76289016,0.16009413,-0.7739439,21.565552,-3.181963,-47.752922,,11.598370273670325
6780,1.1103039,-1.6496463,11.684944,-0.7607596,0.27407733,-0.8069671,,,,,11.8529331369326
6785,0.5569484,-1.5765843,11.883769,-0.73146486,0.38220155,-0.8165544,22.794903,-3.4349413,-46.171776,,12.000823939239757
6790,0.14013512,-1.5143018,11.975995,-0.683528,0.49298897,-0.8048366,,,,,12.072166501227759
6795,-0.24793239,-1.4089007,12.080198,-0.6142859,0.6005806,-0.7755418,21.719883,-3.0414858,-48.369774,,12.164606667363955
6800,-0.6875027,-1.2124715,12.113735,-0.53226054,0.69379115,-0.7313334,,,,,12.19365912066778
6805,-1.1055137,-1.0208333,12.022707,-0.44703948,0.76037014,-0.67008066,22.17937,-2.4286308,-47.28208,12.0,12.116507119427016
6810,-1.4468694,-0.9262119,11.955633,-0.36394894,0.80031747,-0.59338176,,,,,12.078429532644009
6815,-1.7498975,-0.9034548,12.01552,-0.2829889,0.79765433,-0.5076281,20.794846,-2.4496422,-47.316277,,12.175840533883042
6820,-1.8792533,-0.8854887,12.208357,-0.19137624,0.73214066,-0.41388482,,,,,12.383846891932958
6825,-1.8924284,-0.86512715,12.205961,-0.09177412,0.5947216,-0.31854373,23.562767,-1.9584436,-46.788826,,12.382052098433228
6830,-1.779841,-0.77888995,11.922096,0.008360654,0.40350685,-0.23332267,,,,,12.079357456947285
6835,-1.6373099,-0.6447432,11.423838,0.089320675,0.19045414,-0.16248263,21.564053,-2.5830612,-47.14083,,11.558570506460919
6840,-1.4157282,-0.53335345,10.802211,0.14258386,-0.02100067,-0.097501576,,,,,10.90763561581625
6845,-1.1079092,-0.3405174,10.2165165,0.16548704,-0.22020495,-0.04370576,23.254345,-1.663662,-46.49038,,10.282053505497801
6850,-0.8084743,-0.3033875,9.630821,0.15909545,-0.3901145,0.0010353029,,,,,9.669456437823055
6855,-0.38447466,-0.3213536,9.121782,0.12820281,-0.5190114,0.031927943,22.020443,-1.2053671,-44.204918,14.0,9.135534782153647
6860,0.0071860775,-0.4315456,8.743297,0.074939616,-0.60263455,0.049504794,,,,,8.75394343566362
6865,0.3365644,-0.55491275,8.490574,0.008893286,-0.6393861,0.05376585,19.256767,-3.0556765,-46.883232,,8.5153420721035
6870,0.5545529,-0.613602,8.255817,-0.06460989,-0.6372556,0.04417848,,,,,8.297141114311087
6875,0.6791178,-0.581263,8.004292,-0.1455699,-0.5973082,0.026601626,21.411095,-1.7287378,-49.01171,,8.054052277127946
6880,0.74499345,-0.5010145,7.7455797,-0.22919309,-0.5206092,0.009024779,,,,,7.7974377624194755
6885,0.7330161,-0.4327433,7.658145,-0.31388155,-0.4071587,-0.0032257512,20.48619,-1.8623581,-47.175987,,7.705307534912484
6890,0.65516305,-0.39800888,7.586281,-0.39750475,-0.26814178,-0.009617331,,,,,7.624913711092418
6895,0.57730997,-0.25308245,7.64497,-0.47420374,-0.12166807,-0.010149964,21.718143,-3.018323,-46.82244,,7.6709128419543005
6900,0.4455586,-0.16205427,7.8126535,-0.5429132,0.01575092,-0.006421542,,,,,7.82702617623842
6905,0.31021413,-0.06144418,8.058189,-0.5993722,0.13133201,0.0021005664,21.717098,-3.004425,-45.894035,16.0,8.064391989073233
6910,0.17247409,0.0319795,8.273783,-0.64251536,0.21655309,0.015948992,,,,,8.27564227907602
6915,0.09462105,0.090668716,8.431885,-0.66914696,0.27301204,0.035123736,20.024815,-0.71325207,-48.74842,,8.43290333232803
6920,0.06228207,0.17091724,8.568426,-0.6883217,0.30337206,0.05696164,,,,,8.570356811513085
6925,0.07066625,0.26194543,8.5828,-0.6963112,0.31508997,0.084125854,20.79575,-1.7380762,-49.02691,,8.587087106067282
6930,0.25032714,0.36614874,8.748087,-0.6904522,0.32414472,0.10276797,,,,,8.759323874386263
6935,0.43118578,0.44280407,8.943319,-0.663288,0.3539721,0.1134206,20.79425,-1.1391745,-48.414833,,8.96465009674353
6940,0.4934682,0.49430683,9.179274,-0.6121553,0.38379946,0.118746914,,,,,9.205809104781169
6945,0.4994569,0.42962894,9.428404,-0.5498374,0.39658263,0.113953225,21.255783,-1.2772636,-48.24697,,9.451393559060968
6950,0.49346823,0.36974198,9.602076,-0.48112792,0.38326684,0.104365855,,,,,9.621854474869679
6955,0.40962642,0.35057813,9.690709,-0.39377633,0.35343945,0.09264796,20.950565,-2.327695,-49.170998,26.0,9.705696252813464
6960,0.30182993,0.4260357,9.784132,-0.30003312,0.31455734,0.0798648,,,,,9.798053210599658
6965,0.23834975,0.5254481,9.90151,-0.19830045,0.26608786,0.07613637,20.487545,-2.6040363,-47.47689,,9.918306639201
6970,0.14492607,0.6260582,9.984155,-0.09550254,0.20749836,0.07400585,,,,,10.004814016241275
6975,0.0814459,0.6583971,9.978166,0.0072953906,0.14145201,0.07453848,20.33221,-2.0074701,-46.868614,,10.000195843055836
6980,0.03593181,0.68354964,9.845217,0.10849542,0.07327515,0.07879954,,,,,9.868983178747596
6985,-0.003593579,0.6488152,9.672743,0.19691232,0.008294076,0.08465848,21.716606,-0.3927536,-48.710045,,9.694479419835295
6990,-0.039525762,0.67995644,9.466731,0.27201337,-0.04976279,0.09051743,,,,,9.491201129073188
6995,-0.10420368,0.700318,9.194844,0.3295376,-0.09610175,0.09318059,23.407959,-0.5005846,-47.73815,,9.222063754517507
7000,-0.07665567,0.7518208,8.882235,0.37001762,-0.12113544,0.093713224,,,,,8.914326065512792
7005,-0.12456525,0.8668037,8.531297,0.39238816,-0.118472286,0.09797428,21.412102,-2.465783,-49.00315,38.0,8.576123463316645
7010,-0.14372908,0.9266907,8.350439,0.399845,-0.09503649,0.10117007,,,,,8.402930750317125
7015,-0.16888161,0.9722048,8.2091055,0.3982471,-0.070002794,0.109159544,20.486603,-1.2889366,-48.26597,,8.268199095417906
7020,-0.16768385,1.003346,8.080947,0.37747446,-0.047632262,0.12407323,,,,,8.144723782061355
7025,-0.1688816,1.0452669,7.951591,0.35084286,-0.027392253,0.14111745,21.101913,-2.0027456,-47.31382,,8.021776818033219
7030,-0.15570647,1.0524533,7.927636,0.31835234,-0.008750141,0.15975957,,,,,7.998707083146422
7035,-0.11977428,1.1207244,7.9048796,0.28160074,0.006163548,0.18266273,20.028446,-2.498376,-49.811012,,7.984828773956336
7040,-0.09462177,1.16025,7.985128,0.24112074,0.014685657,0.203968,,,,,8.069535458639606
7045,-0.03593254,1.2093573,8.051004,0.20383652,0.014685657,0.22527328,20.489826,-3.647481,-48.23858,,8.141406612773382
7050,0.101807475,1.2692442,8.16958,0.16548704,0.010957235,0.2439154,,,,,8.268215223226807
7055,0.2814684,1.2357075,8.295342,0.12500702,0.009359339,0.25776383,21.41579,-4.541092,-49.752846,46.0,8.391596771933147
7060,0.41561517,1.2249278,8.315704,0.091451205,0.013620393,0.27107963,,,,,8.41570657166485
7065,0.5365868,1.1758205,8.458235,0.061623827,0.021077238,0.2822649,21.71983,-2.751299,-48.682655,,8.556413884179486
7070,0.65875626,1.1374929,8.5828,0.030198557,0.02853408,0.28333014,,,,,8.682874279156621
7075,0.7617618,1.1003629,8.792404,0.006762759,0.029599346,0.27534068,22.02671,-3.1703272,-47.43206,,8.893674586516623
7080,0.8635696,1.2309165,8.960087,-0.0070856675,0.0322625,0.26681858,,,,,9.08537654319211
7085,0.93303853,1.2943966,9.118189,-0.01454251,0.033327766,0.25616592,21.259445,-3.2074795,-49.15313,,9.256748570436441
7090,1.0348463,1.3315268,9.300245,-0.015607773,0.031197242,0.24498065,,,,,9.451900737088119
7095,1.1079085,1.2896057,9.3912735,-0.021466725,0.026403556,0.22900169,22.026253,-2.5853224,-47.748375,,9.543928020351316
7100,1.1450384,1.2752328,9.623635,-0.027325673,0.012555129,0.21408801,,,,,9.775054078873191
7105,1.1905525,1.2369051,9.649985,-0.033184625,-0.005021719,0.20077221,21.106709,-3.513897,-49.772423,57.0,9.801508046310387
7110,1.3342812,1.1662385,9.857194,-0.03797831,-0.016206985,0.18106483,,,,,10.01522301864475
7115,1.5666425,1.0764081,10.24646,-0.036380414,-0.022598566,0.14857431,20.337875,-3.530202,-50.1009,,10.421274665421302
7120,1.7367215,1.0213121,10.680041,-0.019336198,-0.018870145,0.10702902,,,,,10.868420112226508
7125,1.8373318,0.8632105,11.156741,0.018480657,0.006163548,0.06069006,20.952034,-3.6497421,-48.846123,,11.339920204819895
7130,1.9259644,0.6560017,11.684944,0.08612489,0.039186712,0.01807952,,,,,11.860758550093085
7135,1.8996141,0.43082666,12.100559,0.17400914,0.07380778,-0.026661547,19.258991,-3.8089352,-47.957787,,12.256331973815273
7140,1.7642696,0.24757256,12.494616,0.272546,0.08978673,-0.06873946,,,,,12.620989199797501
7145,1.5510719,0.16971952,12.711407,0.3849313,0.08978673,-0.10282789,19.721367,-3.8135128,-48.720055,,12.806814462390234
7150,1.2336711,0.15055569,12.7126045,0.49838188,0.08392778,-0.12786157,,,,,12.773211208313546
7155,0.8887222,0.14935794,12.571272,0.6001145,0.07007936,-0.13904685,20.184528,-4.2626333,-49.631935,75.0,12.603531832030175
7160,0.53538907,0.21643133,12.322142,0.6864009,0.048774086,-0.13638368,,,,,12.335666477537606
7165,0.27667743,0.31704146,12.123317,0.7609693,0.016283551,-0.119872116,21.721184,-3.4929771,-48.98356,,12.130617493356196
7170,-0.035932533,0.32782108,11.931679,0.822222,-0.028990148,-0.0895121,,,,,11.936235653105262
7175,-0.25511885,0.36854422,11.835859,0.87175673,-0.091308065,-0.047966816,19.26249,-4.868594,-49.802605,,11.844343322345976
7180,-0.47430512,0.3984877,11.681351,0.9202262,-0.1674744,0.0063616205,,,,,11.697765554972902
7185,-0.56653106,0.41765153,11.31604,0.9596409,-0.2463039,0.06282058,20.798012,-4.5180025,-47.601784,,11.337907722505772
7190,-0.5952768,0.5242503,11.019001,0.9782831,-0.3134155,0.11768165,,,,,11.047514466325415
7195,-0.5629378,0.6428265,10.677647,0.97721785,-0.37147236,0.16774905,21.567028,-3.6357708,-48.521446,,10.711781846750807
7200,-0.39645207,0.75062305,10.429714,0.9601736,-0.41355026,0.21089223,,,,,10.464202947611184
7205,-0.2515256,0.838058,10.155432,0.9282157,-0.43858397,0.24285012,20.03373,-7.489437,-48.360207,83.0,10.193056727274863
7210,-0.13893813,0.8536286,10.075183,0.8866704,-0.43964922,0.27107963,,,,,10.112235068183239
7215,0.015570238,0.8620128,9.860786,0.8328746,-0.42313763,0.29398277,20.03373,-7.489437,-48.360207,,9.898404368254068
7220,0.16169444,0.8009281,9.673941,0.77481776,-0.37413552,0.3094291,,,,,9.708386342991172
7225,0.32937795,0.77098465,9.608065,0.7114346,-0.2931755,0.31475544,20.039734,-9.885042,-50.80854,,9.64457465151817
7230,0.44076768,0.86560607,9.604471,0.6469861,-0.1775944,0.311027,,,,,9.653466382911086
7235,0.39405584,1.0871878,9.739817,0.59691876,-0.02046804,0.30143964,19.26641,-7.2364044,-50.394157,,9.808225757546364
7240,0.23236106,1.403391,10.023681,0.5708198,0.15316992,0.29877648,,,,,10.124113726684737
7245,0.05150242,1.688453,10.396177,0.5644282,0.30656788,0.30357015,19.266865,-7.8214073,-50.077843,,10.532522121875836
7250,-0.089830816,1.7878653,10.6656685,0.56602615,0.40989843,0.3104944,,,,,10.814851661411709
7255,-0.13774039,1.7866676,10.769871,0.57188505,0.4647595,0.311027,19.724995,-6.466875,-48.689247,,10.917933636204614
7260,-0.1509155,1.6441365,10.795024,0.56549346,0.46635738,0.30623332,,,,,10.92055417455307
7265,-0.17007935,1.4489051,10.596199,0.5484492,0.42534477,0.2923849,20.345001,-7.243225,-51.914894,,10.69615287015399
7270,-0.17127708,1.2201369,10.34707,0.5148934,0.35983104,0.27853647,,,,,10.420169263393706
7275,-0.12696072,0.9542387,10.048832,0.46961975,0.27727312,0.2678838,20.499805,-8.701084,-50.96557,,10.094836060344152
7280,-0.16648613,0.7218773,9.832043,0.41049764,0.17021413,0.2657533,,,,,9.859913489558958
7285,-0.19403413,0.60569656,9.479906,0.32847232,0.050371982,0.26309013,20.190166,-8.390085,-49.583992,,9.50121757119774
7290,-0.1353449,0.585335,9.276291,0.22247863,-0.071068056,0.2678838,,,,,9.295725362813922
7295,-0.06467828,0.6116853,9.13376,0.09571226,-0.18931231,0.27107963,18.49757,-8.120949,-49.62922,,9.15444776727356
7300,0.06707303,0.65480393,9.094234,-0.039576203,-0.29370815,0.26468804,,,,,9.118023855246971
7305,0.28625932,0.67276996,9.060698,-0.17965834,-0.35922185,0.24285012,20.345787,-9.569342,-49.72123,95.0,9.090149177245072
7310,0.48628178,0.65121067,9.216404,-0.31175104,-0.38425553,0.21035959,,,,,9.252169907513471
7315,0.7306206,0.52784353,9.385284,-0.43052793,-0.3672113,0.17147748,17.729733,-9.74254,-48.85572,,9.428466525048664
7320,1.0252645,0.31344822,9.632019,-0.5311953,-0.3118176,0.12567115,,,,,9.69150179786097
7325,1.2420553,0.13738056,9.909895,-0.61055744,-0.21487862,0.06921216,19.886028,-8.73127,-52.373375,,9.988372925434303
7330,1.3067331,-0.063839644,10.295567,-0.6611575,-0.09077543,0.0058289887,,,,,10.378358576685942
7335,1.2564281,-0.22313899,10.866888,-0.6782017,0.0423825,-0.051162608,18.0414,-9.791147,-52.406975,,10.941556442475257
7340,1.1031175,-0.28422368,11.295679,,,,,,,,11.352973856665045
7345,0.82284653,-0.38363603,11.645419,-0.663288,0.16701834,-0.10069737,18.037312,-7.4210205,-51.660698,,11.680754971362434
7350,0.48628178,-0.38363606,11.987972,-0.6254711,0.27301204,-0.1385142,,,,,12.003962648595515
7355,0.1113894,-0.40639308,12.17482,-0.5652838,0.3491784,-0.1667437,19.110909,-5.7692795,-50.72454,119.0,12.182110037522412
7360,-0.20840698,-0.3117717,12.192786,-0.48911738,0.38859317,-0.18219002,,,,,12.198551778962518
7365,-0.6371977,-0.2363141,12.104153,-0.40709212,0.39072368,-0.18645106,18.496094,-7.667139,-48.86068,,12.123216780630177
7370,-0.9486098,-0.13450627,11.93647,-0.32666472,0.36036366,-0.17739634,,,,,11.97485985513924
7375,-1.2684062,-0.01113911,11.663385,-0.24996574,0.30230683,-0.15662369,18.188858,-7.2434807,-49.80181,,11.73215785890196
7380,-1.4899881,0.101448365,11.4250345,-0.19297414,0.21921626,-0.12413316,,,,,11.522229369140897
7385,-1.6468918,0.2523635,11.215431,-0.15142886,0.11588568,-0.07353315,17.727673,-7.1100235,-50.27912,,11.338511033323577
7390,-1.6516827,0.30386633,11.033375,-0.11787307,0.0056309165,-0.014943649,,,,,11.160454936005609
7395,-1.5247225,0.31105274,10.846527,-0.08005622,-0.11208071,0.04417848,17.729137,-8.432072,-49.95426,,10.957585521947651
7400,-1.3905756,0.27751604,10.6261425,-0.04703305,-0.23245548,0.10383323,,,,,10.720336752270374
7405,-1.0408357,0.26194543,10.406956,-0.018270934,-0.34430814,0.15230273,18.649963,-6.941658,-49.793846,147.0,10.462155014557391
7410,-0.65636146,0.27512056,10.200945,0.008893286,-0.42153972,0.183728,,,,,10.22574107738569
7415,-0.21080247,0.2727251,10.011703,0.039785925,-0.45243236,0.20023957,18.19001,-7.8377495,-50.10444,,10.017635131194245
7420,0.13055322,0.1481602,9.833239,0.073874354,-0.44337767,0.20077221,,,,,9.835221645658903
7425,0.40244,0.10504159,9.479906,0.097310156,-0.41355026,0.18532589,18.49894,-7.1261463,-52.11692,,9.489025738086378
7430,0.53059816,0.1086348,9.072675,0.09944068,-0.37253764,0.15709642,,,,,9.088826523968397
7435,0.56892574,0.20445395,8.604359,0.08346173,-0.3064913,0.11661639,16.346039,-7.7484665,-52.163277,,8.625570805238699
7440,0.53179586,0.28949344,8.236653,0.05043856,-0.20848705,0.07240795,,,,,8.258878006783075
7445,0.5509597,0.337403,7.904879,-0.0017593494,-0.09237333,0.032993205,17.113224,-7.276037,-50.911552,,7.9312363084246895
7450,0.48508406,0.38171935,7.63419,-0.071001485,0.025338292,-0.0042910147,,,,,7.6591039399874
7455,0.43118578,0.4224425,7.4844723,-0.16421202,0.14145201,-0.039444707,17.884026,-7.5753956,-51.972267,,7.508775163243853
7460,0.40603328,0.43202442,7.473693,-0.2707384,0.24797836,-0.06980473,,,,171.0,7.4971724791545835
7465,0.34854174,0.42124474,7.698868,-0.37939525,0.34811312,-0.09696894,15.883314,-7.739256,-51.09153,,7.718257378250864
7470,0.22517462,0.43921083,7.9899187,-0.47420374,0.4429216,-0.1262637,,,,,8.005149005189793
7475,0.07066625,0.44280404,8.393557,-0.5471743,0.5158921,-0.14703631,16.95789,-6.67947,-50.30326,,8.405526054268012
7480,-0.18684769,0.41166285,8.926551,-0.60682905,0.5691553,-0.16195002,,,,,8.937991447575314
