Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,light,10_mag_acc
170,-0.05090428,-0.053059988,9.3775,-0.36421525,0.27940363,-0.0061552254,7.8767796,-6.319393,-46.818962,,9.37778827112496
180,-0.21319795,-0.058449827,9.9069,-0.40363002,0.25277203,-0.017873123,7.5670013,-5.282933,-46.219612,,9.909366143107263
190,-0.35453123,-0.13091305,10.328505,-0.38951528,0.20430258,-0.013345756,7.4175777,-7.5149345,-47.4356,,10.335417076960688
200,-0.41441813,-0.19199774,10.536312,-0.34024683,0.13053307,-0.0010952242,6.1844826,-7.6462765,-45.143272,,10.546206715211959
210,-0.39106223,-0.20337626,10.67046,-0.2707384,0.040518295,0.014883729,7.107683,-6.766344,-46.36863,,10.679560299116448
220,-0.29404536,-0.25068697,10.702798,-0.18604992,-0.050561734,0.029531103,7.568815,-6.6096153,-46.2042,,10.709770849998112
230,-0.11677994,-0.29141012,10.58003,-0.09736675,-0.110749125,0.029531103,7.7237206,-6.7662716,-46.97236,,10.584686684702804
240,-0.018565323,-0.33033666,10.420132,-0.022265673,-0.13578281,0.015150044,6.338045,-6.193014,-46.703926,,10.425383344394684
250,-0.0023958385,-0.2818282,10.121296,0.025671184,-0.13684806,-2.9960647e-05,6.185589,-7.082119,-46.852196,,10.125219286216636
260,0.13714078,-0.2950033,10.096143,0.06748278,-0.07825859,-0.013345756,7.26215,-7.3513317,-46.20324,,10.101382975464245
270,0.22457574,-0.3854326,9.978166,0.11062595,0.004299336,-0.0309226,6.3366356,-5.16115,-46.71592,,9.988132421814164
280,0.14432721,-0.31955695,9.900911,0.13166493,0.08685726,-0.068473145,6.4926033,-6.3450375,-47.162636,,9.907117926912989
290,-0.06587602,-0.22014463,9.941036,0.13246387,0.12387517,-0.10389316,6.4906883,-6.319557,-45.460564,,9.943691470546785
300,-0.3299775,-0.16864184,9.954211,0.1215449,0.11748358,-0.10948579,5.5696144,-6.504137,-47.02897,,9.961106457278019
310,-0.43597743,-0.12672096,9.990742,0.11968069,0.08579199,-0.094838426,6.184023,-7.0612717,-45.459602,,10.001052956151003
320,-0.4569379,-0.08300347,9.963194,0.10929437,0.019213025,-0.07992473,7.417715,-8.240398,-46.653374,,9.974012056445714
330,-0.5288023,0.031979494,9.953013,0.10183753,-0.07053543,-0.07619631,6.338585,-7.213295,-45.91828,,9.967102003024289
340,-0.6204293,0.13678168,9.88055,0.0930491,-0.16188177,-0.06154893,6.6444435,-5.8819447,-45.926094,,9.900955006805258
350,-0.60366094,0.17510933,9.656573,0.06961331,-0.23405336,-0.035183657,5.41424,-6.630718,-45.483727,,9.677007384117454
360,-0.60785306,0.23918837,9.564347,0.03579119,-0.27053863,-0.0082857525,7.569008,-7.625265,-45.109077,,9.586627663328937
370,-0.56413555,0.31823918,9.4946785,0.0033006528,-0.3046271,0.022340573,7.2635975,-7.6600456,-47.128227,,9.516745500055316
380,-0.45993224,0.39609224,9.363727,-0.027591992,-0.3102197,0.048972163,6.800991,-7.3629684,-46.524117,,9.383379458303317
390,-0.33955947,0.42004701,9.200833,-0.060881473,-0.2745334,0.063885845,5.108326,-7.6718845,-45.78881,,9.216673370482736
400,-0.21559343,0.4931091,9.118189,-0.0931057,-0.17333336,0.0681469,5.418085,-7.695009,-47.638023,,9.134057573241092
410,-0.24014708,0.6530073,9.220595,-0.10908465,-0.022598568,0.07001111,5.262657,-7.5314045,-46.405663,,9.246808168655322
420,-0.09641838,0.544013,9.446369,-0.10801939,0.12387517,0.07267427,6.6471806,-7.510393,-46.371468,,9.46251203076286
430,-0.07845229,0.5116741,9.597884,-0.08591516,0.23812468,0.05403216,7.1095963,-6.7918243,-48.070686,,9.611833457976322
440,-0.29404533,0.64102995,9.711069,-0.055821475,0.2935184,0.044178475,6.4907455,-6.609743,-45.147667,,9.736644348832549
450,-0.43418083,0.796736,9.8931265,-0.0243962,0.2671531,0.05563006,6.491596,-5.607992,-47.171196,,9.934649122733914
460,-0.35513008,0.78475857,10.022482,0.014219603,0.17687203,0.04817321,6.0318375,-7.5197315,-46.386665,,10.05942885193952
470,-0.291051,0.8069168,9.984154,0.059759613,0.05889409,0.015682677,6.798418,-6.605074,-45.140068,,10.020935909506619
480,-0.3174013,0.87938,9.915883,0.095445946,-0.05988279,-0.02453102,5.723074,-6.3520775,-46.872154,,9.959858856396043
490,-0.26050863,0.906928,9.876357,0.12660491,-0.14457123,-0.06900577,5.724888,-7.6787586,-46.85676,,9.921331096931373
500,-0.3856724,0.8674027,9.764369,0.16149229,-0.19383967,-0.10815421,7.4140263,-6.1650906,-45.903664,,9.81040430421958
510,-0.63300556,0.9542387,9.635014,0.18918915,-0.2425755,-0.11827421,7.4140263,-6.1650906,-45.903664,,9.702822389169278
520,0.11079049,0.6769621,9.134957,0.15217124,-0.3283292,-0.11241526,4.6476326,-7.400284,-46.886772,,9.16067637291919
530,-0.4826893,0.82308626,9.466133,0.02726908,-0.5190114,-0.18139108,6.645092,-7.4825974,-44.51467,,9.514101845441022
540,-1.5414908,1.8693116,8.5726185,0.03126382,-0.32460076,-0.12519842,5.262867,-6.8105736,-47.497353,,8.90844025017407
550,-0.95280194,1.8741025,9.189454,-0.026793042,-0.15522388,-0.021068912,5.7245407,-7.6741276,-46.54728,,9.42688477364023
560,-0.4623277,1.3518882,9.725443,-0.10002991,-0.09956385,-0.0021604877,6.80381,-9.426693,-46.500145,,9.829831644221356
570,-0.15750307,0.8206908,10.096144,-0.0712678,0.05250251,-0.04397208,4.186014,-6.8269157,-47.52395,,10.130669487995355
580,-0.3227911,0.6577983,10.538109,-0.018803567,0.15103939,-0.06900577,5.4157505,-6.3613796,-47.18923,,10.563552148477475
590,0.27547967,0.13917716,10.830358,-0.0094825085,0.06848146,-0.11081737,5.416813,-7.388611,-46.867775,223.0,10.834754899794133
600,-0.91447425,0.9662162,10.286583,0.054166984,0.060758304,-0.15129738,4.9531174,-5.9192066,-46.741554,,10.3722527309618
610,-1.1743836,1.4602835,9.811081,0.10929437,0.17713834,-0.09643631,4.4946938,-7.559292,-47.50779,,9.988439073693257
620,-1.007898,1.2866113,9.841024,0.049639612,0.09884147,-0.034651026,7.4196835,-8.556063,-48.04255,,9.975819785073691
630,-0.78511846,0.9326794,9.900313,-0.009216193,-0.056420684,-0.012280491,4.184284,-5.9355125,-47.070015,,9.975093952308727
640,-0.5725197,0.9542387,10.142257,-0.021200407,-0.16214809,-0.024797337,6.1842346,-6.3404408,-46.551292,207.0,10.203123411853587
650,-0.6575592,1.0213121,10.314132,0.0001048618,-0.18851334,-0.024797337,6.799635,-6.6212883,-46.223198,,10.385411952375074
660,-0.5725198,0.92609185,10.562064,0.011290129,-0.18904598,-0.024531022,6.491852,-6.0455856,-46.85659,,10.618032820448638
670,-0.6324067,0.86141384,10.752504,0.044046983,-0.16534388,-0.042107865,7.4162407,-7.7865887,-45.884834,,10.805476125926356
680,-0.77254224,0.8823744,10.839939,0.09517963,-0.12459755,-0.042906817,4.493824,-7.5477104,-46.734123,,10.903196027682919
690,-0.84021443,0.90034044,10.72855,0.14524704,-0.0918407,-0.018405756,4.6477413,-7.980654,-46.26098,184.0,10.798998022908405
700,-0.85279065,0.96142507,10.382403,0.1684165,-0.06787227,0.0058289887,6.0331917,-8.26141,-46.68757,,10.461638595954312
710,-0.83302796,1.1141369,10.120697,0.15669861,-0.06973648,0.03166163,4.494034,-6.8268795,-47.825813,,10.215857496064261
720,-0.6282146,1.1482725,9.957206,0.117550164,-0.08065543,0.050836373,6.341734,-8.268322,-47.453636,,10.04286486239586
730,-0.30362728,0.96082616,10.12429,0.089320675,-0.0902428,0.057494268,6.4930077,-6.6398544,-47.159203,,10.174311988483574
740,-0.08923194,0.7715835,10.472832,0.07147752,-0.0984986,0.048173215,5.1102943,-7.987547,-47.178,161.0,10.50159576144561
750,0.028745376,0.6757643,10.669262,0.076004885,-0.13844597,0.025270045,6.4914417,-6.619009,-45.76661,,10.690679833875853
760,0.12097131,0.6673802,10.857306,0.08106489,-0.20901968,-0.0029594349,5.7267647,-8.427385,-47.621864,,10.878470663049615
770,0.3898638,0.55359495,10.96151,0.08692384,-0.2763976,-0.039178394,5.5740566,-8.878899,-48.084724,,10.982402407092719
780,0.4982592,0.42663458,10.845927,0.101304896,-0.30249655,-0.10495843,4.34083,-7.4165344,-47.668037,,10.865744879416479
790,0.43717447,0.3200358,10.487804,0.120479636,-0.26281548,-0.15928686,5.724594,-7.9643116,-46.234383,138.0,10.501789236740445
800,0.31680167,0.30266857,10.1506405,0.1130228,-0.1624144,-0.18325529,6.4953403,-7.973484,-47.607994,,10.160092229976108
810,0.17846279,0.36794537,9.911093,0.059493303,-0.032984886,-0.19071212,5.5733604,-8.869633,-47.465782,,9.919526058102171
820,0.05449677,0.48592266,9.985352,-0.030521464,0.07780251,-0.18938056,4.494171,-7.5523434,-47.043587,,9.997316904717282
830,-0.0880342,0.43861198,10.15663,-0.11973728,0.15716465,-0.17792895,4.338743,-7.3887405,-45.81124,,10.166477435487138
840,-0.14193246,0.22361776,10.504572,-0.18951203,0.19444887,-0.14171001,6.186863,-7.3885193,-47.622444,117.0,10.50791047872854
850,-0.06407942,0.12360655,10.87108,-0.22626361,0.16355623,-0.08818051,6.4948196,-7.9665356,-47.143806,,10.871971537751119
860,0.18385261,0.10264611,11.290888,-0.22866046,0.08525936,-0.0426405,5.1109524,-8.719959,-46.859962,,11.292851271253241
870,0.57311785,0.06671393,11.906527,-0.1873815,-0.0018259278,-0.0309226,7.4198017,-8.268194,-48.51017,,11.920499151469022
880,0.9408239,-0.093783125,12.174221,-0.08112148,-0.07266595,-0.06341314,6.342081,-8.272955,-47.7631,,12.210880469572494
890,1.1779763,-0.26266435,11.952041,0.08798911,-0.094237536,-0.10389316,7.109907,-7.5196037,-47.4432,98.0,12.012822515537454
900,1.2264848,-0.29021236,11.561577,0.25230598,-0.084650174,-0.13398685,7.571581,-8.383158,-46.493126,,11.630070975942356
910,1.3498517,-0.19618982,11.078889,0.37800708,-0.09077543,-0.15316159,7.110201,-7.2340508,-48.06556,,11.162543237622218
920,1.5279156,-0.18880378,10.746716,0.4571029,-0.12672807,-0.18671739,7.420746,-9.583296,-47.721092,,10.856430248139654
930,1.6666539,-0.22972652,10.254245,0.4885282,-0.16853966,-0.25063318,6.4966965,-8.715162,-47.908913,,10.391344957049665
940,1.6415012,-0.18361357,9.685918,0.4906587,-0.15841967,-0.32893008,7.264658,-8.687275,-46.80677,84.0,9.825744126294637
950,1.3097275,0.0050303526,9.181669,0.45310816,-0.110482804,-0.385389,8.340412,-8.366852,-46.164665,,9.274613579781343
960,0.79889166,0.24817143,8.901398,0.3817355,-0.05402384,-0.4120206,5.4185715,-8.425106,-47.16526,,8.940620968226414
970,0.48328745,0.44280404,8.893614,0.29704708,-0.019136459,-0.4003027,6.6487827,-9.557907,-45.264366,,8.917735820159947
980,0.38926488,0.47035205,8.701376,0.21555442,-0.0018259282,-0.3688774,7.2694473,-11.066669,-48.171974,,8.722769198546791
990,0.37788635,0.41106397,8.436077,0.123409115,0.021077238,-0.319609,6.4972363,-9.735445,-47.123253,,8.454535281780867
1000,0.5000558,0.4026798,8.248032,0.0051648626,0.06635094,-0.26208478,7.416689,-9.239832,-44.47512,,8.27298245480224
1010,0.70606697,0.35896233,8.302528,-0.11787307,0.12573938,-0.21148476,7.4177704,-8.530582,-46.340492,,8.340225159506668
1020,1.1480328,0.37932387,8.714552,-0.21907309,0.18858993,-0.19630475,7.417055,-7.507986,-46.971397,,8.79802719187271
1030,1.3750043,0.37153858,9.28767,-0.25502574,0.26954997,-0.23598585,8.0356865,-9.279137,-47.709328,,9.396248813773873
1040,1.353445,0.3338098,9.666155,-0.21614362,0.3369279,-0.29564056,7.7261944,-8.825367,-46.638924,,9.766155581119216
1050,0.9749594,0.507482,9.651183,-0.1418415,0.36861947,-0.3446427,7.573393,-9.709839,-46.477715,,9.713568711419164
1060,0.57311785,0.77158356,9.465533,-0.07259938,0.3760763,-0.36967638,8.035744,-9.5693245,-47.39643,,9.514206232478877
1070,0.27607852,0.92249864,9.328392,-0.0150751425,0.36489105,-0.36914375,8.803394,-8.813658,-46.92179,,9.377959287375438
1080,-0.0209608,0.9769957,9.094234,0.049106985,0.35290682,-0.34570795,9.415525,-8.327347,-44.590736,,9.146586904398337
1090,-0.3311753,1.0458658,9.005602,0.11435438,0.32520998,-0.2980374,8.957256,-8.956413,-46.76156,92.0,9.072176129978061
1100,-0.70846313,1.2428938,8.943319,0.17880283,0.25170678,-0.24663845,10.802868,-10.370062,-44.53257,,9.057022675272975
1110,-0.88932174,1.4746565,8.760664,0.24857758,0.14837623,-0.18139106,8.9555,-7.919918,-46.464073,,8.928311076072836
1120,-0.9779545,1.6171874,8.421704,0.29997653,0.02853408,-0.11694263,9.417961,-8.359774,-46.75701,,8.631152203176875
1130,-0.87315226,1.660306,7.9905176,0.3013081,-0.08811228,-0.062347878,9.725222,-8.928528,-45.659416,,8.207763544272513
1140,-0.67372864,1.6980348,7.6671286,0.24245232,-0.18558389,-0.0309226,10.648621,-8.196005,-46.88305,,7.881757001538759
1150,-0.50484747,1.7633116,7.5168114,0.14285018,-0.23405337,-0.021335231,10.803638,-8.933031,-47.02543,,7.737350476088692
1160,-0.41022608,1.7417523,7.2311506,0.02220908,-0.20955232,-0.0018941723,9.574507,-9.8407955,-47.355003,,7.449263420711327
1170,-0.3515368,1.7633116,7.0934105,-0.11867201,-0.10675438,0.039118476,10.651955,-11.13492,-46.22988,,7.317739981849523
1180,-0.3545312,1.7812778,7.5868797,-0.26141733,0.017881446,0.10090375,8.80311,-8.230968,-47.392845,,7.801242628890501
1190,-0.4114238,1.8357748,8.482788,-0.34450787,0.11482042,0.17121115,8.03644,-9.57859,-48.015373,,8.68890274502284
1200,-0.2892544,1.8459556,9.204427,-0.3394479,0.14757729,0.24711119,9.113293,-9.562248,-47.988777,,9.392161443641168
1210,-0.041921236,1.7627127,9.60028,-0.26807523,0.14251728,0.30836385,9.574396,-9.260424,-47.980797,,9.760854959027363
1220,0.24134408,1.6920462,9.98116,-0.14796676,0.11428779,0.33978912,9.726749,-9.672522,-46.11506,,10.1264417370311
1230,0.54736644,1.6477298,10.151239,-0.004422508,0.04078461,0.3448491,10.1875725,-8.788013,-46.578133,,10.298654123164216
1240,0.86955833,1.6603061,9.990144,0.10769648,-0.09849859,0.3139565,10.1875725,-8.788013,-46.578133,101.0,10.164434326400345
1250,1.3887782,1.7327693,9.693703,0.15083966,-0.24017864,0.24391538,9.575861,-10.582474,-47.655922,,9.944801264380636
1260,1.6870153,1.7333682,9.478109,0.17374283,-0.2449723,0.1435143,8.648836,-8.661633,-46.46311,,9.781877946237437
1270,1.5444844,1.5830519,9.475115,0.17693862,-0.1288586,0.045243736,8.805271,-9.562284,-47.686897,,9.729814471158326
1280,1.0306543,1.6291648,9.754189,0.16069335,-0.024729095,-0.008019436,10.034714,-9.3822975,-46.72982,,9.942868262196203
1290,0.45094842,1.7393569,10.029669,0.14711124,0.03758882,0.005030041,10.958912,-10.107653,-46.853188,,10.189356071540493
1300,0.1054007,1.8537409,10.041645,0.15057334,0.08845515,0.061489005,10.80546,-9.391472,-48.103416,,10.21186069910466
1310,-0.1215709,1.9848933,9.960798,0.12474069,0.13852254,0.13925324,9.423346,-12.049633,-47.023674,,10.157365686678594
1320,-0.20481378,2.0034583,10.079375,0.079733305,0.16648571,0.23299643,9.575321,-9.562193,-48.441566,,10.278598845900243
1330,-0.060486205,1.8878765,10.299759,0.028334344,0.16355623,0.331267,9.728609,-9.407814,-48.130013,,10.47152193896993
1340,0.22277912,1.6944416,10.957916,-0.00042776993,0.15743098,0.4135586,10.192827,-10.884167,-48.720436,110.0,11.090387095821974
1350,0.49406707,1.5992212,11.760402,0.04404698,0.13426149,0.45457125,11.267712,-10.55216,-47.30465,,11.87891686635578
1360,0.66893697,1.5423287,12.386221,0.14444807,0.05356777,0.4553702,9.886702,-12.646164,-47.933815,,12.49978900419993
1370,0.8965075,1.3980012,12.598221,0.26136076,-0.06414385,0.43273336,10.19236,-11.167404,-47.943336,,12.707214699437431
1380,1.0599989,1.2716396,12.495214,0.3702839,-0.15149544,0.38932386,9.423052,-12.335186,-46.401314,,12.604405493559995
1390,0.95160353,1.3441029,12.399396,0.45657027,-0.1589523,0.33765858,10.962738,-12.908424,-46.82067,124.0,12.508284576588144
1400,0.79170525,1.6339557,12.443113,0.54765034,-0.09769965,0.2846617,9.119087,-12.678682,-49.34542,,12.574882487053669
1410,0.7749369,1.6680913,12.327532,0.6368661,-0.051094368,0.22580591,10.961796,-11.593325,-47.609734,,12.463992177273752
1420,0.9036939,1.4530972,11.870594,0.70930403,-0.023397516,0.15097114,10.65634,-13.219496,-47.598503,,11.993296296280729
1430,0.87734354,1.2542725,11.191476,0.75138193,0.040518295,0.069744796,11.424551,-11.747629,-48.525032,,11.295665817029644
1440,0.69049627,0.9536398,10.285386,0.7172935,0.10043937,-0.01813944,7.579939,-13.125725,-48.140404,134.0,10.352554232459928
1450,0.51023656,0.5452108,9.611658,0.5529766,0.06981304,-0.12759526,10.042934,-13.399405,-49.159325,,9.640620606193425
1460,0.36051917,0.032578364,8.99063,0.2584313,-0.06387752,-0.25675845,11.425684,-14.078377,-46.640846,,8.997914381601905
1470,0.1347453,-0.44052866,8.458834,-0.12479728,-0.17892598,-0.3667469,9.734652,-13.830086,-48.07865,,8.471369100429367
1480,-0.22717158,-0.74854726,8.490973,-0.5381195,-0.116608076,-0.4170806,9.581364,-13.984465,-48.390205,,8.526931007926722
1490,-0.77912974,-0.8136244,9.3583355,-0.8675523,0.0823299,-0.38645428,9.885538,-12.920134,-46.53779,143.0,9.425893652412386
1500,-1.4157282,-0.7645171,10.735737,-1.046783,0.29671416,-0.28205848,9.118738,-12.674049,-49.035957,,10.855635479585553
1510,-1.9397391,-0.6189918,12.132898,-1.0401249,0.47701,-0.1313237,11.115467,-10.720432,-48.544624,,12.30255877868259
1520,-2.2954679,-0.5285625,13.242604,-0.8702154,0.55797005,0.044711106,11.271437,-11.90432,-48.991325,,13.450468835589065
1530,-2.233185,-0.53515005,13.563,-0.6038996,0.48286897,0.21675117,11.117573,-11.761564,-49.151558,,13.756033942246582
1540,-1.866677,-0.6118053,12.90544,-0.35489422,0.334531,0.34564808,10.6553955,-11.904394,-48.38758,170.0,13.054086346467804
1550,-1.4139316,-0.5105964,12.01552,-0.15462466,0.19737835,0.43007022,11.116758,-12.040167,-48.064995,,12.109196179911015
1560,-0.91866636,-0.5459297,11.175905,-0.02120041,0.049573034,0.46069652,11.424431,-12.035498,-48.057396,,11.226880229492195
1570,-0.47610176,-0.60761327,10.455465,0.04990593,-0.12033649,0.42767334,11.734703,-12.933811,-49.277412,,10.483921744174753
1580,-0.27308494,-0.4908337,9.699093,0.07467331,-0.2614839,0.35496914,9.578892,-11.925369,-48.72364,,9.71534343850795
1590,-0.28925443,-0.23571524,9.022969,0.052036457,-0.32300287,0.28759122,11.734301,-12.638994,-49.28083,194.0,9.030681002815008
1600,-0.2676951,0.0056292266,8.9355345,0.0075617065,-0.30968708,0.23006696,11.116062,-12.030901,-47.446083,,8.939545243212674
1610,-0.2557177,0.027787402,9.012788,-0.012944615,-0.22766179,0.19358169,11.885052,-11.00358,-48.522194,,9.01645779753597
1620,-0.20661038,-0.16864182,8.966675,-0.020934092,-0.11793965,0.1701459,10.039768,-11.331045,-48.873817,,8.970640359985548
1630,-0.19702847,-0.32674342,8.946314,-0.044636205,-0.029256463,0.14617747,11.885454,-11.298397,-48.518776,,8.954446697987532
1640,-0.27847475,-0.38543263,9.056505,-0.073664635,0.0053646006,0.12753534,9.73316,-12.362944,-48.55999,211.0,9.068979507843277
1650,-0.45633903,-0.30817845,9.092438,-0.085382536,0.016816184,0.119013235,12.348078,-12.60881,-47.873024,,9.109096994279385
1660,-0.44256502,-0.3069807,8.952303,-0.09896465,0.016017236,0.11155639,10.963608,-12.920006,-47.594337,,8.968490951710276
1670,-0.38267803,-0.21295819,9.030155,-0.119204655,0.00030459883,0.09131639,10.658318,-12.666918,-50.081093,,9.040768384897257
1680,-0.43957067,-0.14289044,9.119388,-0.1133457,-0.014609091,0.08252796,11.271143,-12.189873,-48.368965,,9.131093995043072
1690,-0.33536735,-0.20996383,9.166697,-0.09363833,-0.018071197,0.09344691,10.040775,-12.06809,-48.865257,226.0,9.17523241989887
1700,-0.16528837,-0.30698073,9.11759,-0.07046884,-0.0135438265,0.10649638,10.654179,-11.88818,-47.30445,,9.12425365835193
1710,-0.15031664,-0.28362483,9.099625,-0.048364628,0.012022498,0.117947966,12.350779,-12.21059,-50.818108,,9.105284909165578
1720,-0.27488154,-0.1099526,9.176279,0.011023814,0.0740741,0.14431325,11.733696,-12.196766,-49.285973,,9.18105362804948
1730,-0.45514128,0.10623932,9.15532,0.10103858,0.14757729,0.19944063,10.8099,-11.766233,-49.159157,,9.167241934206498
1740,-0.53299433,0.34039736,8.9008,0.20596704,0.20882994,0.25669855,12.193731,-11.735956,-48.506035,,8.92323898360383
1750,-0.4509492,0.42843118,8.558246,0.28639442,0.21735203,0.29211858,12.194536,-12.32559,-48.4992,,8.580820651516547
1760,-0.30961597,0.5146684,8.183952,0.3263418,0.16488782,0.2977112,11.733658,-12.919914,-48.349007,,8.205962219578005
1770,-0.2401471,0.76799023,7.8845177,0.33672813,0.11588569,0.29185224,11.889837,-13.382971,-49.887398,,7.92547153074359
1780,-0.043118976,0.9195042,7.7485743,0.3345976,0.07726988,0.28519437,12.193209,-11.729008,-48.041832,,7.803060354920332
1790,0.15211251,1.0638319,7.6946754,0.32074916,0.043181453,0.25163856,11.885536,-11.733677,-48.04943,248.0,7.769356861318785
1800,0.44735527,1.164442,7.5731053,0.29784602,0.020544607,0.18106484,10.8133335,-13.403946,-50.223457,,7.675153144651178
1810,0.7024737,1.1842047,7.3611054,0.25150707,0.021876186,0.07214164,13.271736,-12.313881,-48.78205,,7.488770445180099
1820,0.67792004,1.2111537,7.274269,0.18412915,0.022408817,-0.033053126,11.734703,-12.933811,-49.277412,,7.405501897239531
1830,0.48448515,1.2321143,7.2796593,0.121278584,0.023207765,-0.09111,11.1201,-14.110842,-48.50524,,7.399072308939243
1840,0.22218028,1.384227,7.573105,0.05709646,0.028267767,-0.13185632,12.810394,-13.191444,-47.85479,,7.701776925189074
1850,-0.03832803,1.5111874,7.9809356,-0.014542512,0.026936186,-0.16195002,12.348288,-11.887978,-48.96473,,8.122837524359932
1860,-0.29224876,1.490227,8.528302,-0.05981621,0.018680394,-0.15875423,11.888273,-13.3621235,-48.494804,,8.662454666689722
1870,-0.60964966,1.4465096,9.134958,-0.05981621,0.0029677576,-0.118540525,11.427717,-13.815987,-48.810524,,9.26884676713313
1880,-0.51502824,1.3548826,9.495477,-0.004688823,-0.026326992,-0.051695243,13.273613,-13.062508,-49.547157,,9.605469504678531
1890,-0.3623165,1.2327131,9.619443,0.0677491,-0.078791216,-0.016008912,12.350046,-12.924473,-49.262215,,9.704871893195337
1900,-0.31201145,1.2207358,10.033861,0.13246386,-0.14856598,-0.006687857,12.9656105,-14.075878,-47.995445,,10.112661054621269
1910,-0.31800014,1.2111537,10.142256,0.22780494,-0.31607866,-0.013345754,12.96735,-14.099041,-49.542778,,10.219264853383521
1920,0.10659844,1.0296963,9.44637,0.28799233,-0.63352716,-0.021601547,11.118635,-12.788794,-48.8301,,9.502922912164662
1930,0.64917433,0.9248941,8.701376,0.21555442,-0.9365946,-0.06314683,12.042896,-12.93609,-49.734,,8.774440192987912
1940,1.3037388,0.8015269,8.188744,0.059759617,-1.0292726,-0.14437316,12.965015,-12.765411,-49.093987,,8.330528706365824
1950,1.4929817,0.49251026,8.447454,-0.13571623,-0.83592725,-0.2556932,10.04072,-11.777906,-49.178154,,8.592499042470482
1960,0.861773,0.21403587,9.3912735,-0.32879525,-0.5443114,-0.3478385,11.733255,-12.625097,-48.352425,,9.433158644323646
1970,0.13594304,0.06072523,10.641114,-0.45636052,-0.26281548,-0.35396376,12.351126,-12.215223,-51.127556,,10.64215557228323
1980,-0.4114238,-0.0039526746,11.761001,-0.4758016,-0.06574174,-0.27726477,10.963764,-11.908989,-48.998924,,11.768195685356526
1990,-0.7515818,0.10743706,12.7060175,-0.42120686,0.022941448,-0.17233634,12.501614,-11.010456,-49.590126,265.0,12.728680160733827
2000,-0.73361564,0.23200196,12.941972,-0.3165447,0.014685657,-0.046368923,12.501614,-11.010456,-49.590126,,12.964823796160148
2010,-0.3054239,0.08288341,12.322741,-0.245971,-0.04177331,0.06388585,12.961187,-9.964638,-49.12652,,12.32680409398257
2020,0.28985253,-0.039285988,11.969406,-0.29177734,-0.055888053,0.1387206,11.27043,-11.167274,-48.999886,,11.972979490120098
2030,1.1717879,-0.38363603,11.874986,-0.37912893,0.0061635487,0.183728,11.423954,-10.4371605,-49.623573,,11.9388255698078
2040,2.0720885,-0.9483701,11.758606,-0.4768669,0.10789622,0.1435143,11.118534,-11.340181,-50.54931,,11.977385844233384
2050,2.6955118,-1.4933414,11.692131,-0.5780669,0.24558152,0.0071605667,11.729065,-8.80636,-49.32534,,12.091392794961802
2060,2.7320428,-1.7586406,11.817893,-0.6667501,0.38965842,-0.17739633,11.422827,-9.987984,-49.164513,,12.256405247071802
